Frame,Visibility,X,Y
8856,1,566,90
8857,1,566,88
8858,1,566,85
8859,1,568,83
8860,1,568,81
8861,1,566,76
8862,1,565,75
8863,1,566,73
8864,1,566,73
8865,1,566,75
8866,1,568,73
8867,1,568,71
8868,1,570,70
8869,1,570,68
8870,1,570,68
8871,1,571,68
8872,1,571,66
8873,1,571,66
8874,1,571,66
8875,1,571,66
8876,1,571,66
8877,1,571,68
8878,1,570,68
8879,1,570,70
8880,1,570,75
8881,1,570,75
8882,1,571,75
8883,1,573,76
8884,1,573,76
8885,0,0,0
8886,1,576,81
8887,1,576,83
8888,1,576,85
8889,1,576,86
8890,1,575,90
8891,1,575,93
8892,1,575,96
8893,1,575,100
8894,1,576,101
8895,1,576,108
8896,1,575,110
8897,1,576,115
8898,1,576,115
8899,1,576,118
8900,1,578,120
8901,1,578,126
8902,1,576,135
8903,1,578,138
8904,1,580,141
8905,1,580,146
8906,1,580,151
8907,1,581,155
8908,1,581,165
8909,1,581,170
8910,1,581,173
8911,1,581,180
8912,1,583,188
8913,1,583,190
8914,1,583,195
8915,1,583,201
8916,1,585,206
8917,1,586,215
8918,1,586,221
8919,1,586,230
8920,1,586,235
8921,1,586,243
8922,1,586,251
8923,1,586,260
8924,1,586,268
8925,0,0,0
8926,0,0,0
8927,1,588,298
8928,1,586,293
8929,1,586,288
8930,1,585,287
8931,1,585,276
8932,1,583,270
8933,1,581,261
8934,1,581,253
8935,1,580,245
8936,1,578,235
8937,1,576,226
8938,1,575,221
8939,1,573,218
8940,1,575,208
8941,1,570,203
8942,1,568,195
8943,1,570,183
8944,1,565,176
8945,1,563,170
8946,1,561,163
8947,1,557,160
8948,1,556,151
8949,1,555,145
8950,1,553,140
8951,1,551,135
8952,1,550,126
8953,1,548,121
8954,1,546,116
8955,1,548,115
8956,1,546,108
8957,1,541,103
8958,1,540,100
8959,1,538,93
8960,1,536,88
8961,1,535,85
8962,1,535,81
8963,1,530,81
8964,1,528,75
8965,1,528,73
8966,1,526,71
8967,1,523,71
8968,1,523,70
8969,1,523,71
8970,1,360,340
8971,1,515,60
8972,1,360,340
8973,1,360,341
8974,1,358,343
8975,1,355,343
8976,1,356,343
8977,1,355,346
8978,1,354,348
8979,1,352,350
8980,1,351,353
8981,1,423,202
8982,1,495,50
8983,1,495,50
8984,1,492,47
8985,1,495,48
8986,1,493,48
8987,1,491,48
8988,1,490,48
8989,1,488,48
8990,1,485,50
8991,1,483,50
8992,1,481,53
8993,1,480,55
8994,1,475,56
8995,1,475,56
8996,1,473,60
8997,1,471,61
8998,1,471,63
8999,1,470,66
9000,1,466,73
9001,1,465,75
9002,1,458,80
9003,1,458,80
9004,1,458,81
9005,1,456,85
9006,1,455,90
9007,1,455,96
9008,1,453,100
9009,1,450,108
9010,1,448,111
9011,1,446,116
9012,1,446,121
9013,1,445,126
9014,1,441,133
9015,1,441,138
9016,1,440,143
9017,1,438,150
9018,1,435,153
9019,1,433,161
9020,1,431,166
9021,1,430,175
9022,1,430,178
9023,1,428,188
9024,1,426,195
9025,1,426,203
9026,1,421,215
9027,1,420,221
9028,1,430,221
9029,1,430,225
9030,1,445,221
9031,1,456,220
9032,1,465,218
9033,1,475,216
9034,1,483,220
9035,1,495,220
9036,1,503,221
9037,1,511,223
9038,1,523,225
9039,1,536,226
9040,1,541,228
9041,1,551,233
9042,1,563,236
9043,1,571,241
9044,1,580,248
9045,1,601,260
9046,1,618,268
9047,1,635,271
9048,1,646,281
9049,1,658,286
9050,1,680,303
9051,1,698,315
9052,1,715,326
9053,1,737,342
9054,1,758,360
9055,1,785,378
9056,1,805,396
9057,0,0,0
9058,0,0,0
9059,1,886,516
9060,1,914,556
9061,1,941,596
9062,1,968,636
9063,1,995,676
9064,1,922,532
9065,1,957,561
9066,1,992,590
9067,1,1000,617
9068,1,1035,662
9069,1,1085,702
9070,1,1115,707
9071,1,1085,665
9072,1,1055,623
9073,1,1025,582
9074,1,995,540
9075,1,965,498
9076,1,961,498
9077,1,951,498
9078,1,945,496
9079,1,941,495
9080,1,936,496
9081,1,930,497
9082,1,922,500
9083,1,915,507
9084,1,910,515
9085,1,899,508
9086,1,888,501
9087,1,876,494
9088,1,865,487
9089,1,854,480
9090,1,843,473
9091,1,832,466
9092,1,821,459
9093,1,810,452
9094,0,0,0
9095,0,0,0
9096,0,0,0
9097,0,0,0
9098,0,0,0
9099,0,0,0
9100,0,0,0
9101,0,0,0
9102,0,0,0
9103,0,0,0
9104,0,0,0
9105,0,0,0
9106,0,0,0
9107,0,0,0
9108,1,642,347
9109,1,642,345
9110,1,642,342
9111,1,642,340
9112,1,642,340
9113,1,642,340
9114,1,642,340
9115,1,642,340
9116,1,645,342
9117,1,651,344
9118,1,658,345
9119,1,664,347
9120,1,670,348
9121,1,677,350
9122,1,683,352
9123,1,689,353
9124,1,696,355
9125,1,702,356
9126,0,0,0
9127,0,0,0
9128,0,0,0
9129,0,0,0
9130,0,0,0
9131,0,0,0
9132,0,0,0
9133,0,0,0
9134,0,0,0
9135,0,0,0
9136,0,0,0
9137,0,0,0
9138,0,0,0
9139,0,0,0
9140,0,0,0
9141,0,0,0
9142,0,0,0
9143,0,0,0
9144,0,0,0
9145,0,0,0
9146,0,0,0
9147,0,0,0
9148,0,0,0
9149,0,0,0
9150,0,0,0
9151,0,0,0
9152,0,0,0
9153,0,0,0
9154,0,0,0
9155,0,0,0
9156,0,0,0
9157,0,0,0
9158,0,0,0
9159,0,0,0
9160,0,0,0
9161,0,0,0
9162,0,0,0
9163,0,0,0
9164,0,0,0
9165,0,0,0
9166,0,0,0
9167,0,0,0
9168,0,0,0
9169,0,0,0
9170,0,0,0
9171,0,0,0
9172,0,0,0
9173,0,0,0
9174,0,0,0
9175,0,0,0
9176,0,0,0
9177,0,0,0
9178,0,0,0
9179,0,0,0
9180,1,1050,445
9181,1,1052,447
9182,1,824,491
9183,1,595,536
9184,1,367,580
9185,1,642,587
9186,1,635,578
9187,1,627,568
9188,1,620,559
9189,1,613,549
9190,1,606,540
9191,1,598,530
9192,1,591,521
9193,1,584,511
9194,1,576,502
9195,0,0,0
9196,0,0,0
9197,0,0,0
9198,0,0,0
9199,0,0,0
9200,0,0,0
9201,0,0,0
9202,0,0,0
9203,0,0,0
9204,0,0,0
9205,0,0,0
9206,0,0,0
9207,0,0,0
9208,0,0,0
9209,0,0,0
9210,1,460,351
9211,1,460,350
9212,1,460,348
9213,1,460,346
9214,1,461,340
9215,1,461,336
9216,1,461,331
9217,1,461,325
9218,1,461,315
9219,1,461,310
9220,1,461,303
9221,1,460,296
9222,1,460,288
9223,1,460,283
9224,1,458,276
9225,1,458,273
9226,1,458,270
9227,1,460,261
9228,1,460,255
9229,1,458,248
9230,1,458,243
9231,1,458,235
9232,1,460,230
9233,1,458,225
9234,1,458,220
9235,1,456,215
9236,1,456,208
9237,1,455,203
9238,1,455,200
9239,1,455,198
9240,1,456,193
9241,1,455,190
9242,1,455,187
9243,1,456,180
9244,1,455,178
9245,1,456,175
9246,1,456,170
9247,1,456,165
9248,1,455,161
9249,1,452,162
9250,1,455,155
9251,1,455,155
9252,1,455,151
9253,1,455,150
9254,1,455,148
9255,0,0,0
9256,0,0,0
9257,0,0,0
9258,1,452,140
9259,1,452,137
9260,1,452,135
9261,1,452,132
9262,1,452,130
9263,1,452,127
9264,1,455,126
9265,1,455,121
9266,1,453,125
9267,1,455,123
9268,1,455,123
9269,1,453,126
9270,1,452,122
9271,1,452,122
9272,1,450,122
9273,1,450,122
9274,1,450,122
9275,1,450,122
9276,1,450,125
9277,1,450,125
9278,0,0,0
9279,0,0,0
9280,1,450,127
9281,1,450,121
9282,1,450,130
9283,1,450,132
9284,1,450,132
9285,1,448,135
9286,1,448,136
9287,1,448,136
9288,1,448,138
9289,1,448,140
9290,1,446,140
9291,1,446,143
9292,1,446,145
9293,1,446,148
9294,1,446,151
9295,1,446,155
9296,1,445,160
9297,1,446,163
9298,1,446,166
9299,1,448,171
9300,1,446,175
9301,1,446,178
9302,1,446,181
9303,1,445,183
9304,1,445,188
9305,1,445,190
9306,1,445,196
9307,1,443,201
9308,1,445,205
9309,1,445,208
9310,1,446,216
9311,1,446,221
9312,1,448,226
9313,1,446,233
9314,1,448,236
9315,0,0,0
9316,0,0,0
9317,1,445,258
9318,1,446,255
9319,1,446,248
9320,1,448,243
9321,1,455,233
9322,1,455,226
9323,1,456,220
9324,1,460,215
9325,1,461,208
9326,1,463,203
9327,1,465,200
9328,1,466,195
9329,1,468,193
9330,1,470,193
9331,1,475,188
9332,1,480,182
9333,1,481,178
9334,1,483,176
9335,1,486,173
9336,1,491,170
9337,1,495,166
9338,1,498,163
9339,1,503,163
9340,1,508,160
9341,1,510,160
9342,1,513,156
9343,1,521,156
9344,1,526,156
9345,1,525,156
9346,1,530,155
9347,1,535,153
9348,1,540,156
9349,1,545,156
9350,1,552,160
9351,1,557,162
9352,1,563,163
9353,1,571,166
9354,1,578,170
9355,1,581,171
9356,1,591,178
9357,1,596,186
9358,1,603,193
9359,1,615,196
9360,1,623,208
9361,1,631,216
9362,1,643,226
9363,1,650,233
9364,1,660,245
9365,1,670,260
9366,1,681,273
9367,1,688,288
9368,1,705,310
9369,1,723,323
9370,1,731,340
9371,1,740,360
9372,0,0,0
9373,1,766,361
9374,1,776,355
9375,1,761,336
9376,1,758,311
9377,1,760,285
9378,1,755,255
9379,1,753,233
9380,1,751,215
9381,1,748,193
9382,1,743,170
9383,1,740,150
9384,1,740,128
9385,1,735,110
9386,1,735,88
9387,1,726,66
9388,1,726,56
9389,1,725,41
9390,1,726,31
9391,1,725,18
9392,1,725,10
9393,1,477,402
9394,1,480,400
9395,1,482,400
9396,1,484,398
9397,1,485,397
9398,1,487,395
9399,1,488,393
9400,1,490,392
9401,1,491,390
9402,0,0,0
9403,0,0,0
9404,0,0,0
9405,0,0,0
9406,0,0,0
9407,0,0,0
9408,0,0,0
9409,0,0,0
9410,0,0,0
9411,0,0,0
9412,0,0,0
9413,0,0,0
9414,0,0,0
9415,0,0,0
9416,0,0,0
9417,0,0,0
9418,0,0,0
9419,0,0,0
9420,0,0,0
9421,0,0,0
9422,0,0,0
9423,0,0,0
9424,0,0,0
9425,0,0,0
9426,0,0,0
9427,0,0,0
9428,0,0,0
9429,0,0,0
9430,0,0,0
9431,0,0,0
9432,0,0,0
9433,0,0,0
9434,0,0,0
9435,0,0,0
9436,0,0,0
9437,0,0,0
9438,0,0,0
9439,0,0,0
9440,0,0,0
9441,0,0,0
9442,0,0,0
9443,0,0,0
9444,0,0,0
9445,0,0,0
9446,0,0,0
9447,0,0,0
9448,0,0,0
9449,0,0,0
9450,0,0,0
9451,0,0,0
9452,1,571,305
9453,1,571,305
9454,1,571,303
9455,1,574,277
9456,1,578,251
9457,1,581,224
9458,1,584,198
9459,1,588,172
9460,1,591,146
9461,1,595,120
9462,1,598,94
9463,1,601,67
9464,0,0,0
9465,1,608,15
9466,1,610,35
9467,1,608,43
9468,1,605,56
9469,1,605,65
9470,1,603,75
9471,1,601,86
9472,1,601,98
9473,1,600,110
9474,1,601,123
9475,1,598,135
9476,1,596,146
9477,1,596,161
9478,1,593,178
9479,1,593,190
9480,1,588,216
9481,1,588,221
9482,1,588,233
9483,1,588,241
9484,1,588,255
9485,1,588,270
9486,1,588,278
9487,1,588,278
9488,1,591,260
9489,1,593,253
9490,1,593,245
9491,1,600,221
9492,1,600,208
9493,1,601,196
9494,1,603,181
9495,1,610,175
9496,1,610,162
9497,1,616,151
9498,1,620,138
9499,1,623,128
9500,1,626,120
9501,1,630,110
9502,1,631,100
9503,1,633,93
9504,1,635,86
9505,0,0,0
9506,1,643,66
9507,1,645,60
9508,1,646,56
9509,1,650,48
9510,1,656,46
9511,1,660,41
9512,1,660,33
9513,1,660,16
9514,1,611,326
9515,1,613,331
9516,1,615,340
9517,1,618,350
9518,1,616,361
9519,1,620,368
9520,1,616,375
9521,1,615,381
9522,1,615,390
9523,1,697,397
9524,1,779,403
9525,1,861,410
9526,1,856,400
9527,0,0,0
9528,1,845,381
9529,1,842,367
9530,1,845,367
9531,1,835,330
9532,1,825,294
9533,1,815,258
9534,1,805,221
9535,1,795,184
9536,1,785,148
9537,1,775,112
9538,1,765,75
9539,1,755,38
9540,1,745,2
9541,1,747,2
9542,1,745,2
9543,1,750,5
9544,0,0,0
9545,1,755,8
9546,1,758,8
9547,1,760,8
9548,1,763,13
9549,0,0,0
9550,0,0,0
9551,0,0,0
9552,1,775,35
9553,1,776,43
9554,0,0,0
9555,1,786,56
9556,1,786,63
9557,1,788,70
9558,1,788,81
9559,1,790,85
9560,1,793,93
9561,1,795,98
9562,1,801,103
9563,1,801,110
9564,1,805,120
9565,1,806,126
9566,1,806,136
9567,1,811,148
9568,1,811,156
9569,1,813,168
9570,1,815,173
9571,1,816,190
9572,1,816,198
9573,1,813,208
9574,1,806,216
9575,1,800,220
9576,1,793,225
9577,1,790,228
9578,1,783,241
9579,1,778,245
9580,1,775,250
9581,1,773,258
9582,1,768,268
9583,1,765,273
9584,1,761,278
9585,1,756,286
9586,1,755,290
9587,1,751,296
9588,1,750,303
9589,1,748,311
9590,1,741,323
9591,1,741,328
9592,1,740,335
9593,1,736,338
9594,1,735,350
9595,1,731,353
9596,1,730,353
9597,1,730,337
9598,1,733,333
9599,1,733,330
9600,1,735,313
9601,1,733,306
9602,1,733,295
9603,1,733,285
9604,1,733,273
9605,1,738,263
9606,1,736,255
9607,1,735,245
9608,1,736,235
9609,1,738,226
9610,1,736,216
9611,1,736,208
9612,1,735,200
9613,1,735,193
9614,1,735,181
9615,1,740,180
9616,1,736,170
9617,1,736,161
9618,1,738,151
9619,1,736,143
9620,1,736,136
9621,1,738,128
9622,1,738,121
9623,1,736,115
9624,1,738,110
9625,1,738,101
9626,1,736,96
9627,1,736,90
9628,1,738,85
9629,1,738,75
9630,1,736,73
9631,1,736,68
9632,1,736,63
9633,1,736,56
9634,1,738,50
9635,1,736,46
9636,1,738,40
9637,1,738,35
9638,1,738,31
9639,1,740,16
9640,1,740,13
9641,1,740,11
9642,1,738,8
9643,0,0,0
9644,0,0,0
9645,0,0,0
9646,0,0,0
9647,0,0,0
9648,0,0,0
9649,0,0,0
9650,0,0,0
9651,0,0,0
9652,0,0,0
9653,0,0,0
9654,0,0,0
9655,0,0,0
9656,0,0,0
9657,0,0,0
9658,0,0,0
9659,0,0,0
9660,0,0,0
9661,0,0,0
9662,0,0,0
9663,0,0,0
9664,0,0,0
9665,0,0,0
9666,0,0,0
9667,0,0,0
9668,0,0,0
9669,0,0,0
9670,0,0,0
9671,0,0,0
9672,0,0,0
9673,0,0,0
9674,0,0,0
9675,0,0,0
9676,0,0,0
9677,0,0,0
9678,0,0,0
9679,0,0,0
9680,0,0,0
9681,0,0,0
9682,0,0,0
9683,0,0,0
9684,0,0,0
9685,0,0,0
9686,0,0,0
9687,0,0,0
9688,0,0,0
9689,1,737,10
9690,1,740,10
9691,1,740,12
9692,1,737,15
9693,1,740,13
9694,1,740,16
9695,1,740,28
9696,1,740,33
9697,1,740,41
9698,1,738,46
9699,1,738,55
9700,1,738,58
9701,1,738,66
9702,1,738,73
9703,1,738,80
9704,1,738,85
9705,1,736,96
9706,1,738,101
9707,1,736,111
9708,1,736,116
9709,1,736,123
9710,1,736,135
9711,1,736,141
9712,1,736,153
9713,1,735,160
9714,1,736,170
9715,1,735,180
9716,1,735,190
9717,1,736,205
9718,1,738,215
9719,1,740,226
9720,1,735,233
9721,1,736,243
9722,1,736,256
9723,1,738,270
9724,1,738,281
9725,1,738,298
9726,1,740,311
9727,1,736,330
9728,1,735,341
9729,0,0,0
9730,1,735,335
9731,1,735,323
9732,1,731,308
9733,1,730,300
9734,1,731,293
9735,1,726,271
9736,1,728,260
9737,1,728,248
9738,1,726,235
9739,1,725,225
9740,1,723,216
9741,1,723,205
9742,1,721,193
9743,1,720,183
9744,1,720,173
9745,1,716,168
9746,1,715,161
9747,1,713,150
9748,1,711,141
9749,1,710,136
9750,1,713,128
9751,1,710,123
9752,1,708,116
9753,1,706,108
9754,1,706,98
9755,1,705,91
9756,1,705,86
9757,1,703,81
9758,1,701,75
9759,1,701,70
9760,1,700,63
9761,1,696,58
9762,1,695,56
9763,0,0,0
9764,1,691,48
9765,1,695,46
9766,1,475,418
9767,1,475,413
9768,1,473,405
9769,0,0,0
9770,0,0,0
9771,0,0,0
9772,0,0,0
9773,1,471,368
9774,1,471,365
9775,1,471,358
9776,1,471,355
9777,1,471,351
9778,1,471,348
9779,1,473,345
9780,1,475,345
9781,0,0,0
9782,0,0,0
9783,0,0,0
9784,1,500,383
9785,1,511,391
9786,1,520,403
9787,1,518,408
9788,1,554,314
9789,1,590,219
9790,1,627,124
9791,1,663,30
9792,0,0,0
9793,0,0,0
9794,0,0,0
9795,1,656,41
9796,1,656,45
9797,1,653,48
9798,1,653,55
9799,1,651,56
9800,1,650,60
9801,1,651,65
9802,1,648,70
9803,1,648,80
9804,1,646,83
9805,1,645,91
9806,1,643,98
9807,1,641,103
9808,1,638,113
9809,1,638,118
9810,1,635,123
9811,1,635,135
9812,1,635,145
9813,1,633,155
9814,1,631,161
9815,1,630,171
9816,1,631,181
9817,1,630,191
9818,1,628,201
9819,1,626,208
9820,1,625,218
9821,1,620,221
9822,1,616,225
9823,1,611,230
9824,1,610,230
9825,0,0,0
9826,1,596,246
9827,1,593,255
9828,1,593,258
9829,1,590,271
9830,1,588,278
9831,1,585,285
9832,1,482,258
9833,1,378,232
9834,1,275,205
9835,1,271,200
9836,1,271,196
9837,0,0,0
9838,0,0,0
9839,1,957,325
9840,1,957,325
9841,1,957,325
9842,1,957,325
9843,1,978,315
9844,1,1000,305
9845,1,1000,307
9846,1,575,330
9847,1,572,340
9848,1,570,351
9849,1,573,358
9850,1,570,363
9851,1,568,368
9852,1,571,375
9853,1,570,386
9854,1,1006,196
9855,1,565,401
9856,1,566,405
9857,1,566,411
9858,1,566,418
9859,1,565,421
9860,1,567,440
9861,1,565,440
9862,1,562,442
9863,1,560,440
9864,1,560,432
9865,1,561,416
9866,1,561,416
9867,1,561,410
9868,1,561,406
9869,1,560,401
9870,1,558,397
9871,1,557,392
9872,1,556,387
9873,1,554,382
9874,1,553,378
9875,1,552,373
9876,1,550,368
9877,1,549,364
9878,0,0,0
9879,0,0,0
9880,0,0,0
9881,0,0,0
9882,0,0,0
9883,0,0,0
9884,0,0,0
9885,1,538,326
9886,1,538,328
9887,1,540,330
9888,1,540,331
9889,1,540,330
9890,1,538,331
9891,1,540,331
9892,1,540,333
9893,1,543,331
9894,1,545,333
9895,1,546,335
9896,1,545,336
9897,1,545,340
9898,1,546,340
9899,1,548,340
9900,1,540,336
9901,1,543,340
9902,1,540,345
9903,1,540,350
9904,1,541,355
9905,1,545,363
9906,0,0,0
9907,1,553,378
9908,1,555,388
9909,1,553,391
9910,1,557,397
9911,1,561,403
9912,1,566,409
9913,1,570,415
9914,1,574,421
9915,1,578,427
9916,1,583,433
9917,1,587,439
9918,1,591,445
9919,1,593,438
9920,1,595,430
9921,1,598,420
9922,1,600,413
9923,1,600,408
9924,1,603,401
9925,1,600,395
9926,1,601,391
9927,1,601,386
9928,1,603,381
9929,1,605,381
9930,1,606,378
9931,0,0,0
9932,0,0,0
9933,0,0,0
9934,0,0,0
9935,0,0,0
9936,0,0,0
9937,1,616,350
9938,1,618,348
9939,1,620,348
9940,1,621,346
9941,1,623,346
9942,1,623,343
9943,0,0,0
9944,1,626,343
9945,1,463,375
9946,1,466,366
9947,1,461,368
9948,1,458,366
9949,1,456,361
9950,1,455,356
9951,1,453,355
9952,1,450,348
9953,1,446,345
9954,0,0,0
9955,0,0,0
9956,1,440,340
9957,1,436,338
9958,1,435,336
9959,1,433,336
9960,1,643,361
9961,1,645,366
9962,1,643,370
9963,1,645,373
9964,1,645,376
9965,1,646,378
9966,1,648,381
9967,1,648,385
9968,1,648,386
9969,1,650,390
9970,1,650,393
9971,1,423,361
9972,1,653,403
9973,1,653,411
9974,0,0,0
9975,1,652,425
9976,1,652,425
9977,1,652,422
9978,1,655,420
9979,1,656,412
9980,1,658,404
9981,1,659,396
9982,1,660,388
9983,1,663,385
9984,1,663,386
9985,1,663,380
9986,1,663,385
9987,1,706,389
9988,1,749,394
9989,1,792,398
9990,1,834,402
9991,1,877,407
9992,1,920,411
9993,1,898,306
9994,1,862,309
9995,1,826,312
9996,1,790,314
9997,1,754,317
9998,1,718,320
9999,1,682,323
10000,1,645,326
10001,1,609,329
10002,1,573,332
10003,0,0,0
10004,0,0,0
10005,1,465,340
10006,1,463,338
10007,1,461,333
10008,1,461,325
10009,1,461,321
10010,1,461,311
10011,1,461,306
10012,1,461,300
10013,1,460,295
10014,1,460,286
10015,1,460,281
10016,1,458,275
10017,1,458,271
10018,1,458,268
10019,1,456,260
10020,1,458,250
10021,1,458,246
10022,1,456,243
10023,1,458,235
10024,1,456,233
10025,1,456,228
10026,1,456,223
10027,1,456,218
10028,1,455,215
10029,1,455,208
10030,1,455,203
10031,1,453,200
10032,1,453,196
10033,1,450,193
10034,1,451,193
10035,0,0,0
10036,0,0,0
10037,1,453,181
10038,1,453,178
10039,1,453,175
10040,1,453,171
10041,1,450,171
10042,1,450,168
10043,1,450,166
10044,1,450,163
10045,1,448,161
10046,1,446,160
10047,1,448,156
10048,1,448,156
10049,1,448,155
10050,0,0,0
10051,1,447,152
10052,1,447,150
10053,1,447,147
10054,1,445,147
10055,1,445,145
10056,1,445,145
10057,1,445,145
10058,1,445,145
10059,1,445,145
10060,1,445,145
10061,1,445,145
10062,1,445,145
10063,1,445,145
10064,1,445,145
10065,1,445,150
10066,1,445,150
10067,1,445,148
10068,1,445,148
10069,1,445,148
10070,1,441,148
10071,1,443,148
10072,1,441,151
10073,1,440,153
10074,1,442,157
10075,1,440,160
10076,1,440,160
10077,1,441,161
10078,1,440,166
10079,1,441,168
10080,1,440,171
10081,1,440,173
10082,1,440,175
10083,1,440,178
10084,1,440,178
10085,1,440,181
10086,1,440,188
10087,1,438,190
10088,1,438,193
10089,1,440,196
10090,1,440,201
10091,1,440,205
10092,1,440,208
10093,1,436,215
10094,1,438,218
10095,1,436,221
10096,1,436,225
10097,1,435,230
10098,1,436,233
10099,1,438,241
10100,1,436,245
10101,1,436,251
10102,1,436,256
10103,1,436,256
10104,1,440,251
10105,1,443,246
10106,1,446,241
10107,1,455,233
10108,1,456,228
10109,1,458,226
10110,1,465,225
10111,1,471,220
10112,1,475,216
10113,1,477,212
10114,1,485,208
10115,1,486,205
10116,1,493,201
10117,1,500,200
10118,1,508,198
10119,1,511,195
10120,1,518,190
10121,1,525,190
10122,1,528,190
10123,1,535,187
10124,1,538,188
10125,1,553,188
10126,1,557,185
10127,1,568,181
10128,1,575,181
10129,1,583,181
10130,1,590,185
10131,1,600,181
10132,1,605,185
10133,1,617,185
10134,1,627,187
10135,1,635,190
10136,1,645,190
10137,1,656,190
10138,1,665,195
10139,1,675,200
10140,1,688,201
10141,1,701,205
10142,1,713,208
10143,1,725,215
10144,1,738,220
10145,1,750,223
10146,1,763,230
10147,1,778,233
10148,1,790,241
10149,1,806,246
10150,1,820,256
10151,1,833,263
10152,1,856,275
10153,1,873,285
10154,1,886,293
10155,1,910,308
10156,1,923,315
10157,1,945,330
10158,1,973,350
10159,1,981,355
10160,1,1005,377
10161,1,1027,390
10162,1,1045,402
10163,1,1053,398
10164,1,1061,393
10165,1,1069,389
10166,1,1077,384
10167,1,1085,380
10168,1,1078,363
10169,1,1076,345
10170,1,1076,331
10171,1,1071,315
10172,1,1068,296
10173,1,1060,280
10174,1,1056,261
10175,1,1051,246
10176,1,1043,231
10177,1,1041,216
10178,1,1035,203
10179,1,1031,190
10180,1,1028,173
10181,0,0,0
10182,1,1016,146
10183,1,1015,138
10184,1,1008,126
10185,1,1006,120
10186,1,1003,108
10187,1,996,98
10188,1,995,86
10189,1,988,76
10190,1,988,73
10191,1,981,65
10192,1,978,56
10193,1,976,50
10194,1,975,45
10195,1,970,36
10196,1,966,31
10197,1,961,16
10198,0,0,0
10199,1,948,13
10200,1,946,13
10201,1,945,8
10202,1,943,5
10203,0,0,0
10204,0,0,0
10205,0,0,0
10206,0,0,0
10207,0,0,0
10208,0,0,0
10209,0,0,0
10210,0,0,0
10211,0,0,0
10212,0,0,0
10213,0,0,0
10214,0,0,0
10215,0,0,0
10216,0,0,0
10217,0,0,0
10218,0,0,0
10219,0,0,0
10220,0,0,0
10221,0,0,0
10222,0,0,0
10223,0,0,0
10224,0,0,0
10225,0,0,0
10226,0,0,0
10227,0,0,0
10228,0,0,0
10229,0,0,0
10230,0,0,0
10231,0,0,0
10232,0,0,0
10233,0,0,0
10234,0,0,0
10235,1,840,8
10236,1,840,11
10237,1,836,15
10238,1,836,30
10239,1,833,33
10240,1,830,38
10241,1,828,45
10242,1,823,50
10243,1,821,56
10244,1,820,61
10245,1,818,66
10246,1,815,73
10247,1,813,85
10248,0,0,0
10249,1,808,98
10250,1,806,101
10251,1,801,110
10252,1,800,116
10253,1,795,128
10254,1,793,136
10255,1,791,143
10256,1,790,153
10257,1,788,161
10258,1,785,173
10259,1,783,180
10260,1,778,190
10261,1,776,196
10262,1,775,206
10263,1,770,218
10264,1,770,231
10265,1,766,241
10266,1,766,253
10267,1,758,268
10268,1,758,280
10269,0,0,0
10270,0,0,0
10271,0,0,0
10272,0,0,0
10273,1,758,255
10274,1,756,246
10275,1,760,230
10276,1,761,216
10277,1,763,203
10278,1,765,188
10279,1,766,176
10280,1,768,165
10281,1,770,150
10282,1,773,138
10283,1,775,126
10284,1,775,116
10285,1,778,101
10286,0,0,0
10287,1,778,85
10288,1,780,71
10289,1,781,65
10290,1,786,58
10291,0,0,0
10292,1,790,40
10293,1,790,33
10294,0,0,0
10295,0,0,0
10296,0,0,0
10297,1,1163,405
10298,1,1158,406
10299,0,0,0
10300,0,0,0
10301,1,1150,412
10302,1,1143,418
10303,1,1140,420
10304,1,1135,426
10305,1,1135,435
10306,1,1132,435
10307,1,1130,435
10308,1,1132,435
10309,1,1132,435
10310,1,1132,435
10311,0,0,0
10312,0,0,0
10313,0,0,0
10314,0,0,0
10315,0,0,0
10316,0,0,0
10317,0,0,0
10318,0,0,0
10319,0,0,0
10320,1,1191,415
10321,1,1186,406
10322,1,1186,395
10323,1,1183,388
10324,1,1180,380
10325,1,1175,372
10326,1,1165,367
10327,1,1155,368
10328,1,1150,370
10329,1,1145,365
10330,1,1145,372
10331,1,1128,378
10332,1,1112,385
10333,1,1102,392
10334,1,1100,405
10335,1,1097,410
10336,1,1092,404
10337,1,1086,398
10338,1,1080,392
10339,1,1075,386
10340,1,1070,380
10341,1,1064,374
10342,1,1058,368
10343,1,1053,362
10344,1,1048,356
10345,0,0,0
10346,0,0,0
10347,0,0,0
10348,0,0,0
10349,0,0,0
10350,0,0,0
10351,0,0,0
10352,0,0,0
10353,0,0,0
10354,0,0,0
10355,0,0,0
10356,0,0,0
10357,1,976,278
10358,0,0,0
10359,0,0,0
10360,1,883,48
10361,1,883,55
10362,1,886,68
10363,1,886,76
10364,1,890,86
10365,1,890,100
10366,1,893,111
10367,1,893,120
10368,1,895,126
10369,1,896,141
10370,1,896,151
10371,1,900,165
10372,1,896,176
10373,1,898,191
10374,1,891,200
10375,1,885,205
10376,1,861,200
10377,1,848,193
10378,1,830,200
10379,1,811,201
10380,1,805,205
10381,1,793,210
10382,1,772,212
10383,1,766,216
10384,1,751,218
10385,1,743,225
10386,1,731,226
10387,1,721,228
10388,1,713,233
10389,1,703,236
10390,1,696,240
10391,1,686,243
10392,1,678,248
10393,1,671,253
10394,1,660,261
10395,1,658,261
10396,1,650,270
10397,1,643,271
10398,1,631,276
10399,1,626,280
10400,1,620,286
